Entry Name,GLP1R_3PA_GLP1_1 MaxLFQ Intensity,GLP1R_3PA_GLP1_2 MaxLFQ Intensity,GLP1R_3PA_GLP1_3 MaxLFQ Intensity,GLP1R_3PA_GLP1_4 MaxLFQ Intensity,GLP1R_3PA_VEH_1 MaxLFQ Intensity,GLP1R_3PA_VEH_2 MaxLFQ Intensity,GLP1R_3PA_VEH_3 MaxLFQ Intensity,GLP1R_3PA_VEH_4 MaxLFQ Intensity,GLP1R_WT_GLP1_1 MaxLFQ Intensity,GLP1R_WT_GLP1_2 MaxLFQ Intensity,GLP1R_WT_GLP1_3 MaxLFQ Intensity,GLP1R_WT_GLP1_4 MaxLFQ Intensity,GLP1R_WT_VEH_1 MaxLFQ Intensity,GLP1R_WT_VEH_2 MaxLFQ Intensity,GLP1R_WT_VEH_3 MaxLFQ Intensity,GLP1R_WT_VEH_4 MaxLFQ Intensity,NEG_1 MaxLFQ Intensity
A0A0G2JXM1_RAT,36073.86,33067.34,35446.43,36754.977,31493.52,35105.145,37130.117,32842.78,35230.17,36842.184,34679.133,33761.125,35730.625,33240.918,36513.926,34167.598,28132.803
A0A0G2JXM5_RAT,60105.49,63419.402,45058.457,49629.727,61124.91,51324.426,68641.445,68678.36,41639.96,46451.164,55040.83,53683.72,65065.125,58635.035,57458.0,57627.05,84126.805
A0A0G2JXS2_RAT,17779.973,16078.964,18668.904,0.0,19815.094,0.0,0.0,18485.484,0.0,15992.681,19584.16,16222.907,14264.716,0.0,19330.338,0.0,23832.479
A0A0G2JXS3_RAT,35814.94,39911.36,41073.203,35145.637,42597.957,37838.164,40620.457,39211.223,33298.277,30074.305,33211.16,29341.021,32864.07,32827.68,36737.465,31677.191,36619.715
A0A0G2JXW4_RAT,212390.64,51749.344,47065.465,71039.75,97081.34,74868.27,108803.37,106622.336,213648.19,43592.805,60221.43,61407.055,46799.688,57403.816,59814.645,80988.49,53488.574
A0A0G2JXW5_RAT,0.0,0.0,0.0,0.0,24019.299,0.0,38546.4,0.0,27140.422,18853.982,0.0,28937.416,14392.389,32621.45,26598.715,23625.504,21906.9
A0A0G2JXY0_RAT,10367.818,0.0,0.0,5595.7227,0.0,3308.0923,3862.263,8161.4897,14194.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10803.194
A0A0G2JXY1_RAT,20056.951,18150.727,21420.979,19456.086,23169.89,20490.223,20003.225,16033.969,19364.328,21767.021,21502.764,18378.166,16069.272,19057.889,17709.984,10492.3955,20715.03
A0A0G2JXZ1_RAT,8415.868,9116.791,0.0,10514.893,8740.79,0.0,0.0,7621.343,11170.144,12808.56,10618.035,13128.298,11737.653,10201.279,11373.834,13809.202,4330.376
A0A0G2JY68_RAT,77332.016,34861.51,32990.703,34578.332,37403.45,37257.83,49277.46,49145.59,64206.676,31059.953,34799.812,37814.656,35300.035,32206.541,35596.13,29729.36,31707.598
A0A0G2JY80_RAT,16493.752,16947.863,16067.021,14678.385,17578.428,17966.232,17378.69,19847.959,18052.055,17485.545,18527.1,17176.178,16621.053,21812.75,21407.693,18201.088,23641.613
A0A0G2JYD1_RAT,200420.27,208347.83,213480.39,205241.1,211825.33,205853.52,203049.53,213876.45,192965.0,191336.19,194408.28,187158.14,219651.89,212034.67,203081.72,210953.06,184794.6
A0A0G2JYE0_RAT,41574.723,37343.258,33468.094,32908.58,36269.914,41834.348,33849.992,30440.93,35815.7,34739.97,34506.82,35581.53,36374.375,34163.32,34299.867,34331.945,36789.71
A0A0G2JYF7_RAT,38101.96,32993.156,31957.695,34088.06,34325.965,33694.363,34217.812,33901.4,36452.043,38573.74,35737.42,35093.14,32328.01,39329.188,38019.23,37568.137,24548.973
A0A0G2JYR5_RAT,17403.252,13125.475,13859.7705,12077.031,13478.682,12326.555,13602.888,11088.655,11976.946,6977.443,12011.177,19258.178,8492.81,12342.236,10091.545,11386.324,10754.001
A0A0G2JYT4_RAT,14418.443,12305.65,12843.759,14418.945,13859.936,14939.68,15805.18,15814.1,12793.85,19752.434,16193.392,17058.924,11862.964,16156.547,15152.559,17084.785,15155.215
A0A0G2JYT9_RAT,31481.611,30653.865,34631.727,23989.723,33949.273,35401.004,36024.766,0.0,34491.33,33842.168,23898.451,32857.04,22567.748,23661.605,24282.92,21044.074,19185.89
A0A0G2JYU2_RAT,38784.39,45138.242,44617.445,39153.5,44166.15,41423.92,41330.277,39181.473,36794.26,41358.277,41319.29,38029.13,39431.926,35974.184,36662.984,33763.65,40294.723
A0A0G2JYV2_RAT,56529.723,53708.344,57737.855,57871.42,62977.42,55845.125,56785.305,61263.484,56343.047,56619.305,55319.42,51876.125,58525.8,58467.547,57014.21,54011.766,88117.23
A0A0G2JZ20_RAT,57333.93,59953.445,52804.56,56974.855,56341.41,57889.246,59405.48,57136.375,53767.312,55979.06,53795.01,56357.137,54247.54,55982.68,51754.59,56056.31,39557.574
A0A0G2JZ48_RAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A0G2JZ53_RAT,15327.4,17799.318,15139.999,16905.916,13722.257,15700.404,14224.216,14134.182,17667.016,18266.258,21646.234,16776.127,16887.012,16572.926,16308.991,15335.607,10474.712
A0A0G2JZ60_RAT,13249.262,14635.03,18746.8,0.0,11038.065,0.0,16897.777,15416.305,11419.792,13642.751,9112.188,11948.845,14926.097,15131.636,9006.164,0.0,22582.355
A0A0G2JZ83_RAT,56076.14,34674.63,47058.723,0.0,38992.656,0.0,41200.1,37619.133,30511.84,82008.05,34755.496,0.0,0.0,44143.785,30291.69,40526.047,0.0
A0A0G2JZE8_RAT,19483.387,22156.66,22917.062,21921.893,23134.033,21171.531,21614.531,21375.023,17578.418,21788.467,21215.078,19447.803,17951.844,16462.861,17245.504,19912.295,11017.655
A0A0G2JZH8_RAT,14260.749,0.0,0.0,3670.7332,1979.6495,7513.098,9709.81,0.0,8652.804,17435.465,19047.78,20726.402,14747.118,11416.707,15287.213,18732.598,0.0
A0A0G2JZI0_RAT,234737.0,135809.52,158299.14,151353.12,172434.23,164400.39,174097.19,183624.45,193180.69,152509.94,145184.86,151759.92,152655.78,156211.23,165402.27,155024.84,191492.06
A0A0G2JZI2_RAT,60649.016,68442.31,66322.96,63945.555,64320.44,64107.656,64425.547,64277.277,64070.016,66465.37,66725.23,70975.81,66921.664,69224.2,64732.98,72030.88,71432.93
A0A0G2JZJ1_RAT,37483.242,39001.03,40337.273,37550.426,39447.85,45268.695,41433.34,41328.31,45291.54,54699.914,51977.383,57807.516,50880.344,54045.92,54625.84,51095.316,28894.703
A0A0G2JZR6_RAT,43296.734,37915.242,40741.637,41268.47,38077.72,36940.61,39762.625,39729.16,41804.426,37348.855,40448.387,36420.82,42721.13,38534.734,38335.086,40553.504,40596.418
A0A0G2JZS1_RAT,45067.043,39008.543,40104.83,43708.004,40807.047,42787.42,40710.3,41150.598,41829.797,45931.453,44999.746,45749.387,43222.19,44115.703,43110.277,46072.74,28037.344
A0A0G2JZT9_RAT,22984.662,21451.979,19230.268,22251.623,0.0,16534.197,18337.918,20568.303,19864.166,16847.432,15307.865,19265.875,14369.818,15094.834,20450.688,15994.265,13904.078
A0A0G2JZY0_RAT,124566.27,126554.3,123864.52,118252.875,121380.016,116493.19,118926.03,123234.18,118757.71,117349.98,115968.51,107694.18,127212.516,122740.42,117735.27,117050.164,175138.84
A0A0G2JZY7_RAT,25647.543,38947.2,33012.46,33547.094,28883.672,26984.834,26829.121,28423.26,41015.4,32734.521,34562.996,30119.434,28145.014,30790.246,29737.36,34801.168,21069.889
A0A0G2K059_RAT,14892.782,19683.799,0.0,18663.686,17597.057,17053.504,0.0,15613.824,22194.73,22211.516,26861.008,25367.035,20348.018,19557.113,0.0,15539.63,12968.823
A0A0G2K064_RAT,269182.53,266828.94,264278.88,273823.2,277955.47,262274.03,247569.78,273096.8,263635.47,278006.06,276052.22,266513.16,312402.3,285884.47,271187.38,268634.1,251123.12
A0A0G2K0B4_RAT,38678.363,38784.457,41791.996,43304.137,32099.105,33085.08,46375.48,41679.668,39597.29,43767.6,36151.684,37687.133,38997.24,33223.254,32977.027,36242.4,41876.37
A0A0G2K0E0_RAT,128088.11,123543.734,114514.375,115458.41,122507.73,126094.83,125942.016,136042.64,121222.33,115398.555,111876.59,108256.21,125229.164,128043.39,123601.23,119326.19,149578.56
A0A0G2K0P1_RAT,36621.734,37723.223,37925.293,40299.36,40619.21,37531.688,37553.566,37978.207,39339.504,36233.11,35813.504,35261.67,39301.29,40280.63,35731.812,31594.246,43181.23
A0A0G2K0P5_RAT,21422.428,0.0,25601.273,21614.418,6924.512,0.0,0.0,20878.285,19720.875,13628.055,17774.254,18571.627,17233.527,20082.996,19876.828,18406.213,20676.064
A0A0G2K0S7_RAT,11765.477,16107.919,14942.501,15950.999,14582.998,13036.943,16813.223,16434.705,16828.498,13127.961,14536.702,14528.926,15314.13,15156.26,17332.578,13802.179,18886.764
A0A0G2K0W4_RAT,51672.85,55977.746,50732.94,54263.0,57522.645,50771.477,48924.426,49600.0,49628.906,50266.926,52515.2,48485.418,56429.625,54955.69,50890.42,52974.336,47529.51
A0A0G2K0Z9_RAT,199369.16,197906.72,190101.95,198742.62,191747.38,180675.64,212828.08,216130.73,187887.45,198554.3,185466.3,176467.83,202928.3,191286.53,194951.62,190114.86,147490.17
A0A0G2K160_RAT,18515.96,9556.155,11409.3125,8928.896,13628.662,10261.365,13192.582,23074.486,14208.572,9920.891,11999.316,11523.847,11640.344,11202.283,14641.902,10847.407,14132.292
A0A0G2K162_RAT,19808.934,16795.66,14760.635,18702.018,13761.603,19632.791,17389.385,15389.25,15904.622,16710.928,16712.746,21595.723,15170.939,15701.82,15927.006,17820.674,15623.133
A0A0G2K1A1_RAT,706608.7,765182.8,709963.25,517236.16,959362.56,609207.9,793560.75,687315.1,543585.06,645169.4,644982.4,435070.75,748572.44,888288.9,973018.06,1000180.06,2866918.8
A0A0G2K1B0_RAT,169621.36,168989.33,175207.89,175670.67,179655.92,163248.23,168033.2,172913.73,177806.39,165447.9,172828.1,154845.77,164685.44,167649.75,165437.0,158186.75,182681.22
A0A0G2K1B7_RAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A0G2K1D9_RAT,28152.287,29800.305,28547.805,28482.55,28976.67,23656.158,25223.0,24186.396,38520.883,36153.53,37981.41,43463.043,35663.734,36686.824,37003.902,37487.188,15315.888
A0A0G2K1E5_RAT,14800.085,14394.505,14866.205,17495.596,13709.042,11891.416,17285.709,14024.062,16123.436,21654.348,17109.598,18519.836,18429.96,20831.504,16164.6045,15142.474,17415.055
A0A0G2K1F2_RAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A0G2K1N4_RAT,58624.09,53476.71,55037.176,66104.27,55845.105,68436.73,52126.105,56528.49,52679.156,68581.51,62436.45,70002.46,52568.797,56338.613,58230.85,67282.65,0.0
A0A0G2K1X3_RAT,19892.8,25217.455,25210.69,33574.31,34634.223,24080.553,43143.91,17727.11,23692.102,22316.062,0.0,23761.982,15514.175,15777.88,19229.572,15424.122,24741.84
A0A0G2K255_RAT,17554.586,17009.19,0.0,15835.461,15687.547,12668.459,20271.873,16434.273,18134.656,19321.97,13796.232,16565.803,19528.223,8097.257,19068.2,22322.771,0.0
A0A0G2K264_RAT,17945.828,15128.971,17759.16,22155.781,14859.56,16756.627,17241.396,15947.533,13823.669,21560.744,18619.547,20039.428,12925.126,17675.773,17970.62,20581.39,22259.314
A0A0G2K2A5_RAT,26969.955,23531.154,25662.115,21240.209,16155.333,21601.023,25576.252,25536.842,25411.162,25523.242,26905.459,30541.014,22091.955,25468.762,23766.662,26025.035,12824.258
A0A0G2K2C7_RAT,32877.152,32804.465,37596.973,33529.387,36928.555,34259.934,35715.133,34440.52,40437.215,40836.92,40935.746,40375.223,38554.65,35476.58,41741.207,41177.17,16609.654
A0A0G2K2M9_RAT,479142.3,479534.12,495035.28,475760.03,493424.47,470276.34,475555.62,487953.5,443406.94,440278.9,449842.2,424314.62,468741.44,476468.22,442350.75,441305.4,286330.03
A0A0G2K2R0_RAT,32271.65,0.0,0.0,0.0,0.0,0.0,0.0,27778.67,0.0,0.0,0.0,20326.53,0.0,25391.793,24896.38,35436.57,0.0
A0A0G2K2S3_RAT,59291.13,60816.973,71070.13,72168.77,64083.855,65434.76,65440.945,108846.234,50252.145,58535.387,59717.98,56686.703,67799.7,72853.06,61471.97,60938.707,119322.805
A0A0G2K2T9_RAT,6452.8013,8165.478,10010.129,9598.037,11010.154,11039.945,8603.116,8431.473,11494.966,0.0,0.0,0.0,0.0,14011.127,10230.0205,10143.449,0.0
A0A0G2K305_RAT,100942.77,100399.09,105259.01,106335.23,107654.19,98513.31,97154.46,105310.76,94712.35,95574.5,103829.41,89079.9,104689.46,106366.04,98135.79,101508.43,105742.33
A0A0G2K315_RAT,14842.27,13805.396,15792.438,13099.706,14520.673,16796.91,11956.397,14062.56,0.0,17509.459,12245.494,14121.101,14150.015,13010.738,11397.897,11350.605,15219.521
A0A0G2K3A7_RAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A0G2K3H2_RAT,17053.902,19845.398,0.0,20249.824,21981.193,21133.969,22596.533,18497.914,20670.234,24933.414,22089.508,24658.871,24537.625,21344.287,19309.953,17813.66,16110.079
A0A0G2K3J4_RAT,32950.574,28679.512,32203.31,33264.633,32286.908,34851.242,29080.324,32800.89,48090.168,47518.86,47102.35,46250.67,47564.32,46909.008,47409.797,46910.934,25616.531
A0A0G2K3L7_RAT,17456.309,21144.287,22190.668,21960.658,23093.771,20744.225,0.0,17675.309,17795.264,16611.205,0.0,0.0,0.0,0.0,0.0,0.0,24678.836
A0A0G2K3L9_RAT,42446.293,39190.22,24551.844,48204.94,38559.633,38885.523,38195.703,39888.77,52116.582,44317.652,26443.838,43941.73,48019.766,42389.5,40303.836,36412.695,32239.42
A0A0G2K3S6_RAT,143624.05,146811.42,141680.36,134317.19,142822.05,139430.89,149319.72,144649.58,158299.39,163317.34,160487.55,154026.02,160992.53,162262.8,166612.3,164072.31,143597.9
A0A0G2K3Y0_RAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A0G2K3Z7_RAT,800107.9,821995.06,842402.25,752656.1,885172.6,838235.1,950002.8,964713.44,748518.75,698562.3,758135.06,646876.2,857662.1,895864.25,854568.44,921973.8,1558116.2
A0A0G2K402_RAT,74757.1,67266.69,68653.125,67994.93,68132.555,67240.67,69819.06,74304.984,73620.41,65956.945,61377.477,62776.406,72371.05,65297.957,69609.99,68979.945,75048.54
A0A0G2K428_RAT,915795.1,972026.9,957836.3,948638.94,896825.0,911906.5,944375.2,911487.94,1070981.0,1056498.8,1111497.4,1046711.4,1095253.0,1118752.1,1122908.6,1122975.8,894930.7
A0A0G2K435_RAT,32953.715,32712.059,41286.266,31936.623,31720.658,30068.791,30517.904,57924.61,33399.246,25135.32,31506.146,35209.82,31695.592,37680.64,34430.875,37349.664,22879.24
A0A0G2K459_RAT,43229.7,42881.63,43992.16,39972.125,41215.37,41581.297,38025.973,43885.363,56323.984,46251.8,52985.45,46462.227,44088.61,47474.746,48508.39,47617.836,35522.203
A0A0G2K4I2_RAT,47732.293,44297.11,48296.523,58278.35,45999.67,43858.88,40420.277,41890.055,50124.688,26524.916,49300.48,37390.434,43679.77,39865.69,42961.098,39536.867,60382.66
A0A0G2K4R5_RAT,13072.707,13655.1045,12069.759,14196.485,11677.385,14309.334,12974.722,13804.528,15739.308,12493.637,9281.218,0.0,12238.272,16825.682,9878.405,9765.735,14265.095
A0A0G2K4Y1_RAT,33540.168,39365.402,40320.176,34405.375,33002.543,33187.62,35186.664,34142.617,39616.09,36176.367,36955.445,35756.53,39899.52,35479.637,37629.207,38314.742,29010.16
A0A0G2K504_RAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20112.336,19036.434,9854.564,18424.453,18117.086,29042.812,16265.224,0.0
A0A0G2K548_RAT,19056.182,19725.234,16533.043,18011.496,17515.979,18297.123,21665.264,17448.934,17272.873,18049.975,16270.019,15966.707,19592.248,15820.487,16598.945,15958.802,21700.78
A0A0G2K555_RAT,47310.527,49428.56,42314.066,47157.324,47055.066,50562.63,51139.23,50757.863,42719.004,43468.926,43873.465,36681.117,45553.05,51419.91,45486.945,42467.29,71836.43
A0A0G2K5A0_RAT,29008.53,33800.42,31625.074,39512.902,37995.707,34974.71,44441.184,40248.383,35366.055,59453.71,54211.312,47707.86,31875.92,37233.266,48522.812,37450.332,27719.855
A0A0G2K5L3_RAT,238507.38,265342.94,257167.06,254659.8,265088.56,236833.8,259758.58,255553.14,239347.06,223037.6,261324.05,235420.0,234339.56,235423.94,242754.98,232866.06,219424.3
A0A0G2K5R3_RAT,57677.42,36873.883,34743.008,42423.918,48129.2,43666.51,44502.68,46470.71,54885.754,44665.406,37696.75,49110.957,33039.957,40903.543,38777.996,45842.16,37383.1
A0A0G2K5T4_RAT,39424.52,0.0,22509.918,18632.445,20293.088,14860.469,0.0,0.0,18392.256,0.0,20604.783,23319.264,0.0,24809.865,0.0,18155.816,0.0
A0A0G2K5V6_RAT,64030.703,49807.453,52457.434,51558.67,51972.727,54034.438,59128.34,59334.758,59488.797,53041.086,52010.496,55056.754,52069.45,53545.973,55220.56,53321.63,55819.76
A0A0G2K5Y3_RAT,14271.396,12011.969,18195.648,11250.14,13077.126,11878.144,12151.205,13041.582,12263.198,12274.745,17260.824,14174.673,0.0,9785.691,11343.495,11560.582,10492.473
A0A0G2K654_RAT,1844382.0,1468560.6,1377409.9,1427311.0,1616077.0,1485089.2,1760918.6,1608271.8,1387716.8,1204826.1,1228749.2,1189554.0,1365199.4,1356444.9,1587715.2,1324618.6,1328820.4
A0A0G2K679_RAT,0.0,21435.895,21789.479,21582.041,20375.17,19538.695,21871.73,22331.645,20618.268,21323.418,23905.873,19999.46,22930.062,18677.514,16114.067,18543.752,18870.65
A0A0G2K681_RAT,20440.67,22398.66,19672.69,21256.707,19047.916,23409.309,17974.945,22247.008,21372.182,18248.975,19943.275,19942.154,19774.266,20512.99,18078.238,19519.428,13267.1455
A0A0G2K6D5_RAT,25729.562,24419.137,21061.832,23295.889,0.0,23343.465,22492.17,24689.803,19954.176,20918.664,22971.715,23064.51,19187.19,21059.658,20849.367,23597.066,28385.115
A0A0G2K6J6_RAT,44217.406,44586.44,48156.516,45645.61,40194.84,39668.547,42978.426,40689.273,47909.477,50196.164,48032.637,50607.5,49300.492,48306.617,49047.133,50759.86,36357.7
A0A0G2K6R0_RAT,30745.553,32250.271,29237.826,30727.611,31788.256,29378.783,27376.2,29094.756,35098.39,35619.04,35858.41,35076.094,34999.582,31813.26,34911.395,34527.766,46118.01
A0A0G2K736_RAT,22313.959,22389.41,17591.447,18794.676,18518.496,17680.271,19748.49,17087.783,24635.156,23446.787,24711.713,24231.225,24007.758,23060.484,21577.094,23301.2,17552.39
A0A0G2K781_RAT,0.0,0.0,7921.222,0.0,9602.349,0.0,0.0,17636.846,18214.94,19717.809,18886.328,19317.238,21645.27,14193.681,19532.16,20359.734,0.0
A0A0G2K7E7_RAT,51676.734,57853.414,57691.57,53486.605,42920.613,50324.645,45474.895,47612.53,55828.594,54603.13,52334.63,52040.406,53834.2,47080.406,46698.28,43728.457,39058.23
A0A0G2K7V9_RAT,23172.74,29714.967,25941.654,22878.654,28852.236,26779.523,23602.21,24120.428,26618.334,37018.504,26952.023,28767.451,30135.46,29071.043,23023.299,25372.92,19156.914
A0A0G2K7W5_RAT,55642.633,59014.184,57983.043,56876.7,57076.707,55740.152,57735.52,51718.37,53094.91,72488.914,56602.05,59019.445,52725.168,57427.28,63150.766,58129.258,50532.098
A0A0G2K7Y7_RAT,32217.236,8693.2295,9511.111,9118.093,12734.888,17894.691,6390.398,6639.9795,21421.293,9123.356,5830.785,8574.616,0.0,8305.417,3938.5686,0.0,9719.61
A0A0G2K7Z1_RAT,43366.97,38523.973,41576.26,45817.53,44791.297,41521.4,43155.336,48209.9,43599.312,39516.957,42145.875,36025.324,45292.887,40591.44,45873.41,39673.97,149404.97
A0A0G2K849_RAT,29957.234,35911.49,32577.785,31988.703,36053.44,28250.74,37252.676,41065.188,24997.729,29953.156,30562.938,27282.52,29346.81,32131.639,49349.14,29015.172,30750.125
A0A0G2K889_RAT,9822.742,0.0,0.0,11915.996,0.0,7437.6626,11321.811,0.0,0.0,0.0,10386.671,0.0,0.0,0.0,0.0,0.0,0.0
A0A0G2K896_RAT,53322.31,19195.258,28510.654,19057.818,0.0,0.0,17784.691,17128.496,0.0,23819.61,18443.232,0.0,30277.787,0.0,0.0,17869.166,21401.375
A0A0G2K8D1_RAT,10962.066,5793.801,8392.313,8824.638,6494.771,9521.111,5078.8115,6238.5776,8188.0146,11996.824,9167.157,9757.51,6244.3105,9274.166,7717.8853,9846.951,0.0
A0A0G2K8J4_RAT,48433.6,46001.91,0.0,50165.74,39050.973,39415.742,45821.906,70721.35,58681.15,41527.44,49931.727,43758.66,39118.79,47768.168,43058.176,52117.797,42840.992
A0A0G2K8J8_RAT,184041.44,140895.02,156188.78,158443.94,129565.45,129633.14,118033.35,127355.65,138208.73,183545.88,161340.2,171438.5,114901.664,125228.49,109297.45,93689.1,90254.92
A0A0G2K8K5_RAT,46933.695,39769.227,47076.684,45553.38,41483.457,49019.957,42040.492,42079.79,39727.992,45004.93,50429.28,39310.344,48642.785,44780.06,40020.188,35590.41,48882.688
A0A0G2K8N8_RAT,25392.258,23912.738,21952.936,27110.584,25295.227,22749.904,32941.938,21522.377,31186.318,31128.086,26284.064,29445.4,34109.29,34201.77,34747.555,35583.164,23153.297
A0A0G2K8Q7_RAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0A0G2K8R4_RAT,45194.02,42943.09,42989.973,45747.277,40878.625,45595.645,47164.797,41567.8,46222.152,45509.883,41625.984,41181.477,43229.535,45170.48,44819.582,45360.273,55282.35
A0A0G2K8V3_RAT,40055.62,39962.13,36186.066,34010.29,35111.055,32744.172,37659.062,37891.535,41361.836,34052.426,31516.758,35110.99,34940.074,35791.86,37823.13,30631.896,39635.895
A0A0G2K8Z8_RAT,17350.928,16842.5,16472.031,15213.442,17088.154,14138.867,12829.822,20206.611,15756.574,23163.773,20956.182,18922.227,21563.596,21639.709,22934.213,23528.596,11336.748
A0A0G2K904_RAT,50022.95,25322.79,29852.814,27214.174,31648.102,26246.139,27398.648,26688.764,46827.008,18820.541,20216.088,22102.879,18381.781,19380.592,20996.266,20842.516,23220.342
A0A0G2K931_RAT,19247.434,20762.99,0.0,20818.023,14653.225,20399.117,18365.111,0.0,0.0,14847.49,0.0,21514.805,13478.683,17673.709,17238.443,12171.986,15256.393
A0A0G2K945_RAT,24098.846,23552.045,23707.309,22811.951,22776.99,25150.352,26620.418,22921.256,25657.557,20729.064,22942.094,20403.957,20508.521,18978.975,18215.598,21865.85,22716.568
A0A0G2K974_RAT,89789.67,24239.129,24579.832,26986.027,39632.74,32647.338,37486.242,39949.098,67069.72,23884.305,27004.668,27940.361,26279.414,25278.219,25850.03,32834.27,30524.33
A0A0G2K9C8_RAT,20504.69,20419.86,19345.203,21446.482,21223.967,18635.426,21846.424,22988.863,18122.697,16779.754,25230.688,18177.387,22305.42,18481.846,20171.082,15642.419,31247.291
A0A0G2K9D6_RAT,23577.412,0.0,0.0,16941.92,18049.068,0.0,22142.441,0.0,17652.23,0.0,19518.232,18746.754,0.0,20237.766,18449.477,12844.537,0.0
A0A0G2K9F2_RAT,32648.598,30670.768,37483.16,36764.49,33478.086,31171.14,30388.402,29580.984,28666.186,32092.145,29570.467,27502.334,28785.932,27787.453,30056.432,30664.86,38168.68
A0A0G2K9F6_RAT,528660.6,479340.28,555267.9,517867.72,533781.94,532108.56,488434.44,526891.8,478040.97,582911.25,550787.25,496065.78,747159.8,734361.75,590693.3,575916.94,292183.78
A0A0G2K9J1_RAT,161139.81,139984.16,151288.9,150658.52,156023.97,152345.89,151545.75,153274.11,156004.64,153169.55,147553.25,143856.25,159925.97,165235.66,160975.86,141990.08,243370.8
A0A0G2K9J2_RAT,38235.98,41406.055,38104.234,41279.082,33496.805,41179.832,39488.746,41054.535,43119.066,33376.473,37462.254,33904.227,46922.113,42995.164,38245.67,45066.516,38316.76
A0A0G2K9L2_RAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12709.53,0.0,11915.5205,12957.939,0.0
A0A0G2K9Q3_RAT,16110.576,0.0,13120.581,10052.84,11891.81,8725.149,11497.981,12621.215,11223.264,15560.193,14956.217,13198.237,15698.746,37869.98,18324.926,12987.773,15550.541
A0A0G2K9R9_RAT,12698.625,10687.752,12152.458,15472.914,12677.831,11395.668,12213.056,12302.8545,14890.636,14447.237,13230.228,11987.687,11403.657,12982.448,11912.887,11410.694,8146.189
A0A0G2KA08_RAT,25524.244,22642.361,22612.557,23926.012,22680.268,24468.896,24040.68,24744.518,24152.46,23153.91,23882.373,23386.992,24493.277,23977.844,21852.902,21886.12,29981.89
